ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
1734,1931,2687,Arrest,2026-10-07,Kalaburagi
1735,1934,2690,Arrest,2026-05-20,Bengaluru Rural
1736,1937,2695,Arrest,2026-04-08,Hassan
1737,1937,2696,Arrest,2026-04-30,Hassan
1738,1937,2697,Arrest,2026-03-21,Hassan
1739,1938,2698,Arrest,2023-12-04,Mysuru
1740,1939,2700,Surrender,2023-11-27,Bengaluru Rural
1741,1939,2701,Arrest,2023-12-08,Bengaluru Rural
1742,1940,2702,Arrest,2026-06-30,Mysuru
1743,1940,2704,Surrender,2026-07-24,Mysuru
1744,1941,2705,Arrest,2026-04-02,Bengaluru City
1745,1943,2707,Arrest,2023-08-02,Bidar
1746,1944,2708,Arrest,2026-01-06,Bidar
1747,1945,2710,Surrender,2024-02-18,Chamarajanagar
1748,1945,2711,Arrest,2024-02-09,Chamarajanagar
1749,1946,2712,Arrest,2025-08-17,Bengaluru City
1750,1946,2713,Surrender,2025-08-21,Bengaluru City
1751,1948,2714,Surrender,2024-06-10,Yadgir
1752,1949,2716,Arrest,2025-11-06,Bengaluru City
1753,1951,2717,Surrender,2026-09-05,Yadgir
1754,1954,2720,Arrest,2025-05-22,Belagavi
1755,1958,2724,Arrest,2026-09-08,Belagavi
1756,1959,2725,Arrest,2024-12-20,Shivamogga
1757,1960,2726,Surrender,2022-10-29,Raichur
1758,1961,2727,Arrest,2026-07-30,Hassan
1759,1963,2729,Arrest,2024-08-30,Bengaluru Rural
1760,1964,2730,Arrest,2025-06-09,Raichur
1761,1965,2731,Arrest,2026-10-05,Kodagu
1762,1969,2736,Surrender,2024-02-08,Bengaluru Rural
1763,1970,2737,Arrest,2024-10-11,Koppal
1764,1971,2738,Arrest,2023-03-23,Davanagere
1765,1972,2739,Arrest,2025-04-26,Chamarajanagar
1766,1973,2740,Surrender,2025-11-01,Bengaluru Rural
1767,1974,2741,Surrender,2026-02-08,Bengaluru Rural
1768,1975,2743,Arrest,2024-11-03,Vijayapura
1769,1978,2745,Arrest,2022-03-19,Bengaluru City
1770,1978,2746,Arrest,2022-03-08,Bengaluru City
1771,1979,2747,Arrest,2026-08-13,Koppal
1772,1979,2748,Arrest,2026-08-25,Koppal
1773,1980,2749,Arrest,2022-10-12,Chamarajanagar
1774,1981,2752,Arrest,2026-01-19,Mysuru
1775,1982,2753,Arrest,2022-11-09,Bengaluru Rural
1776,1982,2754,Arrest,2022-12-14,Bengaluru Rural
1777,1984,2757,Surrender,2026-01-29,Mandya
1778,1985,2758,Arrest,2026-06-29,Belagavi
1779,1986,2760,Arrest,2025-07-28,Mangaluru (Dakshina Kannada)
1780,1988,2764,Surrender,2026-05-07,Mangaluru (Dakshina Kannada)
1781,1988,2765,Arrest,2026-06-05,Mangaluru (Dakshina Kannada)
1782,1989,2766,Arrest,2026-05-02,Udupi
1783,1990,2769,Arrest,2026-11-05,Ballari
1784,1992,2770,Arrest,2026-12-13,Shivamogga
1785,1996,2774,Arrest,2026-09-21,Bengaluru Rural
1786,1996,2775,Arrest,2026-09-24,Bengaluru Rural
1787,1997,2777,Arrest,2024-10-19,Kolar
1788,1998,2778,Surrender,2026-12-21,Belagavi
1789,1999,2779,Arrest,2026-10-01,Bengaluru City
1790,2000,2781,Arrest,2026-02-08,Mandya
1791,2001,2782,Arrest,2023-03-07,Udupi
1792,2002,2783,Arrest,2026-04-28,Chikkamagaluru
1793,2003,2784,Surrender,2025-09-21,Belagavi
1794,2003,2785,Arrest,2025-08-29,Belagavi
1795,2003,2786,Arrest,2025-08-22,Belagavi
1796,2006,2791,Surrender,2026-05-13,Mangaluru (Dakshina Kannada)
1797,2006,2792,Arrest,2026-05-17,Mangaluru (Dakshina Kannada)
1798,2007,2793,Surrender,2023-11-07,Ballari
1799,2007,2794,Arrest,2023-11-03,Ballari
1800,2008,2795,Surrender,2024-07-21,Ramanagara
1801,2009,2796,Surrender,2024-07-19,Bengaluru Rural
1802,2009,2798,Arrest,2024-08-04,Bengaluru Rural
1803,2010,2799,Arrest,2025-09-25,Vijayapura
1804,2011,2801,Arrest,2024-11-03,Mandya
1805,2011,2803,Arrest,2024-11-25,Mandya
1806,2012,2805,Arrest,2023-08-21,Belagavi
1807,2014,2806,Surrender,2022-11-04,Chikkamagaluru
1808,2015,2808,Arrest,2023-06-30,Mysuru
1809,2017,2810,Arrest,2026-08-08,Bengaluru City
1810,2017,2812,Arrest,2026-08-01,Bengaluru City
1811,2019,2814,Surrender,2025-04-23,Bagalkot
1812,2019,2815,Arrest,2025-03-27,Bagalkot
1813,2020,2818,Arrest,2024-05-19,Belagavi
1814,2021,2820,Arrest,2026-10-19,Ramanagara
1815,2022,2821,Arrest,2025-01-11,Ramanagara
1816,2025,2824,Surrender,2022-05-16,Raichur
1817,2025,2825,Arrest,2022-05-13,Raichur
1818,2026,2826,Arrest,2026-05-06,Yadgir
1819,2026,2827,Arrest,2026-05-19,Yadgir
1820,2027,2829,Arrest,2026-08-09,Mysuru
1821,2028,2830,Arrest,2026-09-03,Ramanagara
1822,2028,2831,Arrest,2026-08-27,Ramanagara
1823,2029,2832,Surrender,2023-10-22,Davanagere
1824,2030,2833,Surrender,2025-01-22,Yadgir
1825,2031,2835,Arrest,2023-12-25,Mysuru
1826,2036,2839,Arrest,2026-04-24,Davanagere
1827,2036,2840,Arrest,2026-04-18,Davanagere
1828,2037,2841,Arrest,2026-01-05,Davanagere
1829,2037,2842,Arrest,2026-01-03,Davanagere
1830,2037,2843,Arrest,2026-01-06,Davanagere
1831,2038,2844,Arrest,2022-08-10,Bidar
1832,2038,2845,Arrest,2022-07-31,Bidar
1833,2039,2846,Arrest,2022-08-07,Kolar
1834,2040,2847,Surrender,2024-09-30,Bengaluru Rural
1835,2041,2848,Surrender,2026-05-05,Chamarajanagar
1836,2041,2849,Arrest,2026-04-26,Chamarajanagar
1837,2042,2850,Arrest,2026-12-13,Raichur
1838,2043,2851,Arrest,2025-07-17,Mysuru
1839,2045,2854,Arrest,2023-07-16,Kodagu
1840,2045,2855,Surrender,2023-06-11,Kodagu
1841,2046,2856,Surrender,2023-12-26,Bengaluru Rural
1842,2047,2858,Arrest,2025-04-08,Raichur
1843,2049,2861,Arrest,2024-11-22,Yadgir
1844,2051,2862,Arrest,2025-02-20,Yadgir
1845,2052,2863,Arrest,2025-12-03,Tumakuru
1846,2052,2864,Surrender,2025-12-06,Tumakuru
1847,2053,2866,Arrest,2025-01-11,Raichur
1848,2055,2867,Arrest,2025-05-29,Kolar
1849,2058,2870,Surrender,2026-06-28,Tumakuru
1850,2059,2871,Surrender,2025-07-23,Hubballi-Dharwad
1851,2060,2872,Arrest,2024-04-05,Mandya
1852,2061,2873,Surrender,2022-03-06,Bengaluru Rural
1853,2062,2874,Surrender,2023-02-23,Ballari
1854,2064,2877,Arrest,2022-11-02,Shivamogga
1855,2066,2880,Arrest,2025-10-06,Mangaluru (Dakshina Kannada)
1856,2066,2881,Arrest,2025-09-21,Mangaluru (Dakshina Kannada)
1857,2067,2882,Arrest,2023-08-31,Belagavi
1858,2068,2884,Arrest,2024-09-01,Hassan
1859,2069,2885,Arrest,2025-12-31,Shivamogga
1860,2070,2886,Arrest,2025-05-05,Mysuru
1861,2071,2888,Arrest,2022-11-04,Koppal
1862,2072,2889,Surrender,2024-10-24,Tumakuru
1863,2073,2890,Arrest,2026-02-04,Vijayapura
1864,2074,2892,Surrender,2026-08-31,Udupi
1865,2075,2893,Surrender,2024-04-10,Vijayapura
1866,2076,2896,Arrest,2026-01-30,Yadgir
1867,2078,2898,Surrender,2022-03-23,Mysuru
1868,2079,2900,Arrest,2024-07-15,Tumakuru
1869,2080,2902,Surrender,2026-02-22,Belagavi
1870,2081,2903,Arrest,2024-12-13,Mysuru
1871,2081,2904,Arrest,2025-01-24,Mysuru
1872,2083,2906,Arrest,2026-09-23,Mangaluru (Dakshina Kannada)
1873,2084,2907,Arrest,2022-05-03,Kodagu
1874,2086,2908,Arrest,2022-05-06,Mandya
1875,2087,2909,Surrender,2026-06-16,Belagavi
1876,2087,2911,Arrest,2026-05-30,Belagavi
1877,2088,2914,Arrest,2026-12-20,Tumakuru
1878,2089,2915,Arrest,2026-12-19,Ballari
1879,2090,2916,Arrest,2023-09-27,Belagavi
1880,2090,2917,Arrest,2023-09-28,Belagavi
1881,2094,2921,Surrender,2023-11-17,Mysuru
1882,2096,2923,Surrender,2022-10-25,Kolar
1883,2096,2924,Arrest,2022-11-08,Kolar
1884,2097,2925,Arrest,2024-06-15,Gadag
1885,2102,2928,Surrender,2025-10-08,Raichur
1886,2103,2929,Arrest,2023-07-20,Chamarajanagar
1887,2104,2930,Arrest,2024-08-09,Bengaluru Rural
1888,2106,2932,Arrest,2024-09-19,Ramanagara
1889,2106,2933,Arrest,2024-09-18,Ramanagara
1890,2109,2935,Arrest,2024-05-29,Yadgir
1891,2110,2937,Arrest,2024-08-01,Gadag
1892,2112,2939,Arrest,2026-08-20,Chitradurga
1893,2113,2941,Arrest,2022-08-01,Bengaluru Rural
1894,2113,2942,Arrest,2022-07-31,Bengaluru Rural
1895,2115,2944,Arrest,2026-08-20,Belagavi
1896,2115,2945,Arrest,2026-09-10,Belagavi
1897,2117,2947,Arrest,2026-07-27,Bengaluru City
1898,2118,2949,Surrender,2022-02-24,Mysuru
1899,2120,2950,Arrest,2025-05-27,Tumakuru
1900,2121,2951,Arrest,2024-07-30,Udupi
1901,2122,2953,Arrest,2024-08-14,Hassan
1902,2123,2955,Arrest,2025-11-12,Tumakuru
1903,2124,2956,Arrest,2025-08-29,Ramanagara
1904,2125,2958,Arrest,2023-08-06,Davanagere
1905,2126,2960,Arrest,2022-07-14,Kalaburagi
1906,2126,2961,Arrest,2022-07-06,Kalaburagi
1907,2128,2963,Arrest,2024-01-09,Vijayapura
1908,2129,2964,Surrender,2022-09-21,Bidar
1909,2130,2966,Arrest,2025-07-22,Davanagere
1910,2131,2967,Arrest,2022-12-14,Bengaluru Rural
1911,2133,2971,Arrest,2022-09-15,Mangaluru (Dakshina Kannada)
1912,2133,2972,Arrest,2022-09-09,Mangaluru (Dakshina Kannada)
1913,2134,2973,Arrest,2024-11-24,Bengaluru Rural
1914,2136,2974,Surrender,2022-02-22,Belagavi
1915,2136,2975,Arrest,2022-01-26,Belagavi
1916,2138,2978,Arrest,2025-04-06,Ramanagara
1917,2141,2981,Surrender,2023-12-27,Belagavi
1918,2141,2982,Arrest,2023-12-22,Belagavi
1919,2143,2985,Arrest,2025-06-27,Davanagere
1920,2143,2986,Arrest,2025-06-19,Davanagere
1921,2144,2987,Arrest,2023-05-16,Gadag
1922,2144,2988,Arrest,2023-04-16,Gadag
1923,2145,2989,Arrest,2025-06-07,Udupi
1924,2145,2990,Arrest,2025-06-09,Udupi
1925,2147,2992,Surrender,2026-04-11,Bengaluru Rural
1926,2148,2993,Arrest,2024-03-03,Vijayapura
1927,2149,2994,Arrest,2025-06-03,Tumakuru
1928,2150,2995,Arrest,2023-11-28,Chitradurga
1929,2151,2997,Arrest,2023-09-05,Mandya
1930,2151,2998,Arrest,2023-08-30,Mandya
1931,2151,2999,Arrest,2023-09-18,Mandya
1932,2152,3000,Arrest,2024-11-12,Tumakuru
1933,2152,3001,Arrest,2024-11-06,Tumakuru
1934,2152,3002,Arrest,2024-11-20,Tumakuru
1935,2154,3004,Surrender,2026-09-30,Bengaluru City
1936,2155,3005,Arrest,2024-12-23,Belagavi
1937,2156,3006,Surrender,2024-12-17,Koppal
1938,2156,3007,Arrest,2024-12-26,Koppal
1939,2157,3008,Surrender,2022-03-30,Bengaluru Rural
1940,2157,3009,Surrender,2022-04-16,Bengaluru Rural
1941,2159,3011,Arrest,2024-05-12,Tumakuru
1942,2162,3013,Arrest,2026-04-15,Yadgir
1943,2164,3014,Surrender,2026-01-11,Belagavi
1944,2165,3016,Arrest,2023-10-19,Kodagu
1945,2166,3017,Arrest,2024-11-22,Belagavi
1946,2168,3019,Arrest,2025-10-28,Bengaluru Rural
1947,2169,3021,Arrest,2026-10-18,Yadgir
1948,2172,3024,Arrest,2024-04-21,Davanagere
1949,2174,3025,Arrest,2026-11-21,Bagalkot
1950,2174,3026,Arrest,2026-11-13,Bagalkot
1951,2176,3029,Surrender,2023-09-30,Koppal
1952,2176,3030,Arrest,2023-10-30,Koppal
1953,2178,3032,Arrest,2023-10-17,Koppal
1954,2179,3033,Arrest,2026-07-29,Kalaburagi
1955,2180,3034,Arrest,2025-09-07,Bengaluru City
1956,2180,3035,Arrest,2025-08-27,Bengaluru City
1957,2181,3036,Arrest,2025-08-19,Kodagu
1958,2182,3037,Arrest,2025-09-20,Davanagere
1959,2183,3038,Surrender,2026-12-12,Hassan
1960,2184,3039,Arrest,2025-07-17,Mysuru
1961,2185,3041,Arrest,2024-04-15,Haveri
1962,2186,3042,Arrest,2025-06-15,Bengaluru Rural
1963,2188,3044,Arrest,2025-10-30,Hassan
1964,2190,3046,Surrender,2027-01-10,Bengaluru City
1965,2190,3047,Arrest,2027-01-19,Bengaluru City
1966,2191,3049,Arrest,2025-08-12,Udupi
1967,2192,3050,Arrest,2025-06-14,Bengaluru Rural
1968,2193,3051,Arrest,2026-08-15,Davanagere
1969,2195,3053,Arrest,2026-05-16,Mysuru
1970,2195,3054,Surrender,2026-04-13,Mysuru
1971,2195,3055,Arrest,2026-04-19,Mysuru
1972,2197,3057,Arrest,2024-03-12,Bengaluru City
1973,2200,3060,Arrest,2025-09-08,Davanagere
1974,2200,3061,Surrender,2025-10-09,Davanagere
1975,2202,3062,Arrest,2025-07-08,Bengaluru Rural
1976,2206,3066,Surrender,2027-01-12,Haveri
1977,2206,3067,Arrest,2027-01-01,Haveri
1978,2208,3070,Surrender,2022-11-16,Belagavi
1979,2208,3071,Arrest,2022-12-09,Belagavi
1980,2211,3074,Surrender,2023-11-21,Bengaluru City
1981,2211,3075,Arrest,2023-12-02,Bengaluru City
1982,2212,3077,Arrest,2022-05-13,Kolar
1983,2213,3078,Arrest,2024-11-07,Ballari
1984,2217,3083,Arrest,2026-05-15,Yadgir
1985,2218,3084,Arrest,2026-01-10,Belagavi
1986,2219,3085,Arrest,2023-05-07,Bengaluru Rural
1987,2220,3087,Arrest,2025-07-04,Davanagere
1988,2222,3090,Arrest,2026-04-16,Vijayapura
1989,2224,3091,Arrest,2025-06-22,Davanagere
1990,2224,3092,Arrest,2025-06-23,Davanagere
1991,2228,3096,Surrender,2024-04-15,Chamarajanagar
1992,2229,3098,Surrender,2026-07-18,Bengaluru Rural
1993,2230,3099,Arrest,2023-04-13,Belagavi
1994,2230,3100,Arrest,2023-04-26,Belagavi
1995,2230,3101,Arrest,2023-05-02,Belagavi
1996,2231,3102,Arrest,2025-08-14,Tumakuru
1997,2231,3103,Arrest,2025-08-22,Tumakuru
1998,2231,3104,Arrest,2025-08-21,Tumakuru
1999,2235,3107,Arrest,2023-02-09,Mysuru
2000,2236,3108,Arrest,2023-04-03,Davanagere
2001,2236,3109,Arrest,2023-04-07,Davanagere
2002,2237,3112,Arrest,2023-07-30,Ballari
2003,2238,3113,Surrender,2025-01-09,Haveri
2004,2239,3114,Arrest,2025-12-05,Ramanagara
2005,2239,3115,Arrest,2025-12-17,Ramanagara
2006,2241,3117,Arrest,2024-06-07,Raichur
2007,2242,3118,Arrest,2023-09-28,Bengaluru City
2008,2243,3119,Surrender,2025-03-09,Bengaluru Rural
2009,2244,3120,Arrest,2024-10-13,Bengaluru City
2010,2244,3121,Surrender,2024-10-10,Bengaluru City
2011,2244,3122,Arrest,2024-10-14,Bengaluru City
2012,2245,3123,Arrest,2026-07-15,Kodagu
2013,2247,3125,Arrest,2024-11-27,Haveri
2014,2248,3126,Arrest,2025-12-01,Ramanagara
2015,2248,3127,Arrest,2025-11-27,Ramanagara
2016,2252,3132,Arrest,2026-08-02,Udupi
2017,2252,3133,Surrender,2026-08-22,Udupi
2018,2253,3135,Arrest,2026-09-11,Bagalkot
2019,2253,3136,Arrest,2026-10-19,Bagalkot
2020,2254,3138,Arrest,2024-06-21,Mysuru
2021,2256,3142,Arrest,2023-06-17,Ramanagara
2022,2258,3145,Arrest,2024-08-24,Raichur
2023,2258,3146,Arrest,2024-08-07,Raichur
2024,2259,3147,Arrest,2025-09-26,Kodagu
2025,2260,3148,Surrender,2025-03-15,Koppal
2026,2261,3149,Surrender,2022-09-09,Belagavi
2027,2262,3150,Arrest,2026-02-18,Kolar
2028,2263,3152,Surrender,2024-05-20,Kalaburagi
2029,2264,3153,Arrest,2025-11-12,Bengaluru City
2030,2264,3154,Arrest,2025-10-15,Bengaluru City
2031,2264,3155,Arrest,2025-11-02,Bengaluru City
2032,2267,3158,Arrest,2022-09-09,Bengaluru City
2033,2268,3159,Arrest,2026-02-20,Davanagere
2034,2269,3161,Arrest,2026-07-31,Davanagere
2035,2269,3162,Surrender,2026-08-19,Davanagere
2036,2269,3163,Arrest,2026-07-17,Davanagere
2037,2270,3164,Surrender,2023-02-11,Hassan
2038,2271,3165,Arrest,2026-09-26,Davanagere
2039,2273,3167,Arrest,2025-03-20,Kalaburagi
2040,2274,3168,Arrest,2022-05-06,Belagavi
2041,2274,3169,Arrest,2022-05-02,Belagavi
2042,2275,3170,Arrest,2024-07-29,Ballari
2043,2275,3171,Arrest,2024-07-05,Ballari
2044,2275,3172,Arrest,2024-06-26,Ballari
2045,2276,3173,Arrest,2026-08-12,Bengaluru Rural
2046,2276,3174,Surrender,2026-07-05,Bengaluru Rural
2047,2278,3176,Arrest,2024-04-13,Kalaburagi
2048,2280,3177,Arrest,2025-10-22,Mysuru
2049,2282,3179,Arrest,2025-06-17,Shivamogga
2050,2282,3180,Arrest,2025-05-12,Shivamogga
2051,2283,3181,Arrest,2026-08-26,Mysuru
2052,2287,3186,Arrest,2023-08-07,Bagalkot
2053,2288,3187,Arrest,2026-03-19,Bengaluru Rural
2054,2288,3188,Surrender,2026-04-06,Bengaluru Rural
2055,2290,3192,Arrest,2022-05-08,Davanagere
2056,2291,3193,Arrest,2025-10-15,Chikkamagaluru
2057,2292,3194,Arrest,2025-03-06,Davanagere
2058,2293,3195,Surrender,2026-12-03,Gadag
2059,2294,3196,Arrest,2024-02-12,Bengaluru Rural
2060,2295,3197,Arrest,2022-07-04,Chikkaballapur
2061,2297,3198,Arrest,2025-02-01,Gadag
2062,2298,3199,Surrender,2024-02-18,Shivamogga
2063,2299,3201,Arrest,2026-12-22,Davanagere
2064,2300,3202,Arrest,2025-06-09,Mysuru
2065,2303,3205,Arrest,2024-04-23,Mysuru
2066,2305,3207,Surrender,2023-05-01,Udupi
2067,2306,3209,Arrest,2024-11-23,Davanagere
2068,2306,3210,Arrest,2024-11-07,Davanagere
2069,2307,3211,Arrest,2023-01-11,Belagavi
2070,2308,3212,Arrest,2025-09-30,Chikkamagaluru
2071,2310,3214,Surrender,2026-10-26,Kalaburagi
2072,2311,3216,Surrender,2024-03-26,Yadgir
2073,2312,3217,Surrender,2024-12-03,Mangaluru (Dakshina Kannada)
2074,2312,3218,Arrest,2024-12-31,Mangaluru (Dakshina Kannada)
2075,2312,3219,Arrest,2024-11-27,Mangaluru (Dakshina Kannada)
2076,2313,3220,Arrest,2024-04-05,Mangaluru (Dakshina Kannada)
2077,2313,3221,Arrest,2024-04-12,Mangaluru (Dakshina Kannada)
2078,2314,3223,Surrender,2026-08-15,Ballari
2079,2316,3226,Arrest,2025-02-26,Udupi
2080,2316,3227,Arrest,2025-02-26,Udupi
2081,2318,3229,Arrest,2025-08-16,Belagavi
2082,2320,3230,Arrest,2026-07-26,Gadag
2083,2320,3231,Arrest,2026-07-15,Gadag
2084,2320,3232,Arrest,2026-07-07,Gadag
2085,2321,3233,Arrest,2026-07-22,Yadgir
2086,2321,3234,Arrest,2026-07-07,Yadgir
2087,2322,3237,Arrest,2026-03-08,Mangaluru (Dakshina Kannada)
2088,2323,3238,Arrest,2024-12-17,Shivamogga
2089,2325,3240,Arrest,2023-03-16,Hubballi-Dharwad
2090,2326,3241,Arrest,2023-02-17,Belagavi
2091,2327,3244,Arrest,2025-02-24,Bagalkot
2092,2328,3246,Arrest,2024-03-22,Kalaburagi
2093,2331,3249,Surrender,2024-08-21,Kalaburagi
2094,2333,3252,Arrest,2026-08-03,Hubballi-Dharwad
2095,2333,3253,Arrest,2026-07-16,Hubballi-Dharwad
2096,2335,3255,Arrest,2024-08-18,Raichur
2097,2336,3256,Surrender,2025-12-01,Mangaluru (Dakshina Kannada)
2098,2336,3258,Surrender,2025-12-30,Mangaluru (Dakshina Kannada)
2099,2337,3259,Surrender,2025-06-10,Belagavi
2100,2338,3261,Arrest,2023-10-07,Mangaluru (Dakshina Kannada)
2101,2339,3262,Surrender,2025-11-21,Kodagu
2102,2340,3263,Arrest,2023-12-28,Mysuru
2103,2340,3264,Arrest,2024-01-15,Mysuru
2104,2342,3266,Arrest,2023-11-17,Haveri
2105,2344,3268,Arrest,2025-02-25,Hassan
2106,2344,3269,Surrender,2025-02-19,Hassan
2107,2346,3271,Arrest,2026-12-16,Hassan
2108,2347,3272,Arrest,2023-11-01,Udupi
2109,2347,3273,Arrest,2023-11-10,Udupi
2110,2348,3275,Arrest,2026-02-08,Belagavi
2111,2348,3276,Arrest,2026-01-22,Belagavi
2112,2349,3277,Arrest,2026-09-02,Ramanagara
2113,2350,3278,Surrender,2023-05-02,Davanagere
2114,2351,3279,Arrest,2024-03-20,Bengaluru City
2115,2352,3280,Surrender,2022-09-20,Bengaluru Rural
2116,2353,3281,Arrest,2025-05-13,Chamarajanagar
2117,2354,3282,Arrest,2022-07-20,Kolar
2118,2354,3283,Surrender,2022-06-21,Kolar
2119,2356,3285,Arrest,2022-02-04,Raichur
2120,2360,3288,Arrest,2025-12-24,Hassan
2121,2363,3291,Surrender,2026-06-28,Hassan
2122,2364,3292,Arrest,2026-02-17,Ramanagara
2123,2365,3293,Arrest,2026-01-19,Tumakuru
2124,2367,3295,Arrest,2024-08-13,Bengaluru Rural
2125,2368,3298,Arrest,2024-12-29,Ramanagara
2126,2369,3299,Surrender,2023-07-16,Mysuru
2127,2370,3301,Arrest,2026-09-27,Tumakuru
2128,2371,3303,Arrest,2024-01-27,Kalaburagi
2129,2373,3304,Surrender,2026-06-29,Belagavi
2130,2374,3305,Arrest,2024-03-26,Bidar
2131,2377,3307,Arrest,2025-09-22,Vijayapura
2132,2377,3308,Arrest,2025-09-25,Vijayapura
2133,2377,3309,Arrest,2025-10-16,Vijayapura
2134,2378,3310,Arrest,2024-08-21,Ballari
2135,2379,3311,Arrest,2025-03-26,Vijayapura
2136,2379,3312,Arrest,2025-03-13,Vijayapura
2137,2382,3314,Arrest,2024-07-17,Chamarajanagar
2138,2383,3315,Arrest,2026-06-07,Bengaluru Rural
2139,2384,3317,Arrest,2025-12-10,Hassan
2140,2386,3321,Surrender,2022-07-20,Mysuru
2141,2388,3322,Surrender,2026-08-03,Bengaluru City
2142,2388,3323,Arrest,2026-08-15,Bengaluru City
2143,2394,3328,Arrest,2023-02-28,Ramanagara
2144,2395,3329,Arrest,2026-05-17,Kolar
2145,2397,3332,Arrest,2025-02-21,Ramanagara
2146,2398,3333,Arrest,2023-01-07,Mysuru
2147,2400,3336,Arrest,2026-06-04,Chikkamagaluru
2148,2400,3338,Surrender,2026-06-19,Chikkamagaluru
2149,2401,3339,Arrest,2022-08-29,Bengaluru Rural
2150,2404,3343,Arrest,2025-03-04,Ballari
2151,2405,3344,Arrest,2024-10-27,Belagavi
2152,2405,3345,Arrest,2024-12-04,Belagavi
2153,2407,3347,Surrender,2024-03-17,Bengaluru Rural
2154,2408,3349,Arrest,2024-08-24,Mysuru
2155,2409,3350,Arrest,2026-01-21,Udupi
2156,2409,3351,Arrest,2025-12-28,Udupi
2157,2409,3352,Arrest,2026-01-17,Udupi
2158,2410,3353,Surrender,2025-11-30,Ballari
2159,2411,3355,Arrest,2023-09-19,Belagavi
2160,2412,3357,Arrest,2025-10-24,Raichur
2161,2415,3360,Arrest,2025-12-10,Bengaluru Rural
2162,2416,3362,Arrest,2025-05-09,Chamarajanagar
2163,2416,3363,Arrest,2025-05-10,Chamarajanagar
2164,2417,3365,Arrest,2022-10-26,Bengaluru Rural
2165,2420,3367,Surrender,2023-07-20,Kolar
2166,2420,3368,Arrest,2023-07-06,Kolar
2167,2421,3370,Arrest,2025-02-01,Mangaluru (Dakshina Kannada)
2168,2421,3371,Surrender,2025-02-05,Mangaluru (Dakshina Kannada)
2169,2422,3372,Arrest,2023-10-21,Belagavi
2170,2423,3373,Arrest,2024-10-12,Shivamogga
2171,2425,3377,Surrender,2026-11-02,Kodagu
2172,2426,3379,Arrest,2023-03-19,Ramanagara
2173,2427,3381,Arrest,2026-04-03,Bengaluru City
2174,2428,3383,Arrest,2024-08-17,Ballari
2175,2430,3385,Arrest,2026-01-11,Bengaluru Rural
2176,2431,3386,Arrest,2025-05-25,Ramanagara
2177,2435,3389,Surrender,2025-07-19,Ramanagara
2178,2436,3390,Arrest,2024-02-22,Udupi
2179,2438,3393,Arrest,2025-01-09,Tumakuru
2180,2439,3394,Surrender,2026-11-14,Belagavi
2181,2439,3395,Arrest,2026-12-08,Belagavi
2182,2440,3396,Arrest,2027-01-19,Shivamogga
2183,2441,3397,Arrest,2023-02-28,Davanagere
2184,2442,3398,Arrest,2024-06-09,Mysuru
2185,2444,3400,Arrest,2026-07-22,Yadgir
2186,2444,3401,Arrest,2026-08-02,Yadgir
2187,2445,3402,Arrest,2025-05-17,Hubballi-Dharwad
2188,2446,3403,Arrest,2024-02-17,Haveri
2189,2447,3404,Arrest,2026-05-02,Bengaluru Rural
2190,2449,3405,Arrest,2022-07-11,Mysuru
2191,2451,3409,Arrest,2025-01-28,Belagavi
2192,2453,3412,Surrender,2025-09-22,Mangaluru (Dakshina Kannada)
2193,2455,3416,Arrest,2025-07-09,Mysuru
2194,2456,3417,Surrender,2023-04-27,Mangaluru (Dakshina Kannada)
2195,2456,3418,Surrender,2023-05-12,Mangaluru (Dakshina Kannada)
2196,2459,3421,Arrest,2025-12-26,Chamarajanagar
2197,2460,3423,Arrest,2024-08-09,Kodagu
2198,2461,3425,Arrest,2024-02-01,Vijayapura
2199,2462,3426,Surrender,2026-02-07,Bidar
2200,2462,3428,Arrest,2026-03-07,Bidar
2201,2463,3430,Arrest,2025-01-29,Belagavi
2202,2464,3432,Surrender,2027-01-08,Ballari
2203,2465,3433,Arrest,2026-08-27,Kodagu
2204,2467,3435,Arrest,2026-04-01,Bengaluru City
2205,2469,3438,Arrest,2024-06-13,Belagavi
2206,2469,3439,Arrest,2024-06-25,Belagavi
2207,2470,3441,Arrest,2025-06-04,Belagavi
2208,2470,3442,Surrender,2025-05-01,Belagavi
2209,2470,3443,Arrest,2025-05-30,Belagavi
2210,2471,3444,Arrest,2026-02-02,Ramanagara
2211,2471,3445,Arrest,2026-01-11,Ramanagara
2212,2476,3449,Arrest,2026-08-14,Hubballi-Dharwad
2213,2477,3451,Arrest,2024-09-11,Bengaluru City
2214,2478,3452,Arrest,2025-06-22,Belagavi
2215,2479,3455,Arrest,2022-02-11,Ballari
2216,2479,3456,Arrest,2022-03-05,Ballari
2217,2480,3458,Arrest,2024-01-08,Hassan
2218,2481,3460,Surrender,2022-03-03,Hassan
2219,2482,3461,Arrest,2022-07-20,Bidar
2220,2484,3463,Arrest,2022-06-13,Kodagu
2221,2484,3464,Arrest,2022-07-11,Kodagu
2222,2485,3465,Arrest,2026-10-21,Bengaluru Rural
2223,2486,3466,Surrender,2026-11-22,Kolar
2224,2487,3468,Arrest,2025-05-15,Kodagu
2225,2488,3470,Arrest,2024-10-12,Chamarajanagar
2226,2489,3471,Arrest,2026-04-14,Belagavi
